Date,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Year,Quarter,Month,Week,Day,Weekday,Total_Sales
2011-06-23 00:00:00,557896,23084,RABBIT NIGHT LIGHT,2,2011-06-23 14:22:00,2.08,17611.0,United Kingdom,2011,2,6,25,23,3,4.16
2011-06-24 00:00:00,557976,22197,POPCORN HOLDER,100,2011-06-24 10:33:00,0.72,18118.0,United Kingdom,2011,2,6,25,24,4,72.0
2011-06-24 00:00:00,558027,23084,RABBIT NIGHT LIGHT,24,2011-06-24 11:08:00,1.79,14032.0,United Kingdom,2011,2,6,25,24,4,42.96
2011-06-24 00:00:00,558027,22197,POPCORN HOLDER,24,2011-06-24 11:08:00,0.85,14032.0,United Kingdom,2011,2,6,25,24,4,20.4
2011-06-24 00:00:00,558040,23084,RABBIT NIGHT LIGHT,48,2011-06-24 12:51:00,1.79,14309.0,United Kingdom,2011,2,6,25,24,4,85.92
2011-06-24 00:00:00,558045,23084,RABBIT NIGHT LIGHT,12,2011-06-24 13:35:00,2.08,12615.0,France,2011,2,6,25,24,4,24.96
2011-06-26 00:00:00,558079,23084,RABBIT NIGHT LIGHT,24,2011-06-26 11:01:00,1.79,17402.0,United Kingdom,2011,2,6,25,26,6,42.96
2011-06-26 00:00:00,558084,23084,RABBIT NIGHT LIGHT,6,2011-06-26 11:47:00,2.08,14837.0,United Kingdom,2011,2,6,25,26,6,12.48
2011-06-26 00:00:00,558105,23084,RABBIT NIGHT LIGHT,3,2011-06-26 14:54:00,2.08,15644.0,United Kingdom,2011,2,6,25,26,6,6.24
2011-06-27 00:00:00,558113,22197,POPCORN HOLDER,12,2011-06-27 08:48:00,0.85,14911.0,EIRE,2011,2,6,26,27,0,10.2
2011-06-27 00:00:00,558124,23084,RABBIT NIGHT LIGHT,12,2011-06-27 10:17:00,2.08,12493.0,France,2011,2,6,26,27,0,24.96
2011-06-27 00:00:00,558191,22197,POPCORN HOLDER,4,2011-06-27 12:16:00,0.85,16869.0,United Kingdom,2011,2,6,26,27,0,3.4
2011-06-27 00:00:00,558194,23084,RABBIT NIGHT LIGHT,1,2011-06-27 12:28:00,2.08,14583.0,United Kingdom,2011,2,6,26,27,0,2.08
2011-06-27 00:00:00,558194,22197,POPCORN HOLDER,30,2011-06-27 12:28:00,0.85,14583.0,United Kingdom,2011,2,6,26,27,0,25.5
2011-06-27 00:00:00,558232,23084,RABBIT NIGHT LIGHT,1,2011-06-27 14:30:00,2.08,17841.0,United Kingdom,2011,2,6,26,27,0,2.08
2011-06-28 00:00:00,558330,22197,POPCORN HOLDER,25,2011-06-28 12:16:00,0.85,12748.0,United Kingdom,2011,2,6,26,28,1,21.25
2011-06-28 00:00:00,558358,22197,POPCORN HOLDER,14,2011-06-28 15:05:00,0.85,17965.0,United Kingdom,2011,2,6,26,28,1,11.9
2011-06-28 00:00:00,558367,22197,POPCORN HOLDER,16,2011-06-28 15:31:00,0.85,16550.0,United Kingdom,2011,2,6,26,28,1,13.6
2011-06-29 00:00:00,558421,23084,RABBIT NIGHT LIGHT,24,2011-06-29 11:47:00,1.79,15611.0,United Kingdom,2011,2,6,26,29,2,42.96
2011-06-30 00:00:00,558501,23084,RABBIT NIGHT LIGHT,6,2011-06-30 10:19:00,2.08,13871.0,United Kingdom,2011,2,6,26,30,3,12.48
2011-06-30 00:00:00,558532,22197,POPCORN HOLDER,22,2011-06-30 11:32:00,0.85,15039.0,United Kingdom,2011,2,6,26,30,3,18.7
2011-06-30 00:00:00,558556,22197,POPCORN HOLDER,6,2011-06-30 13:14:00,0.85,17954.0,United Kingdom,2011,2,6,26,30,3,5.1
2011-06-30 00:00:00,558562,22197,POPCORN HOLDER,100,2011-06-30 13:28:00,0.72,16401.0,United Kingdom,2011,2,6,26,30,3,72.0
2011-06-30 00:00:00,558564,23084,RABBIT NIGHT LIGHT,40,2011-06-30 13:45:00,1.79,14057.0,United Kingdom,2011,2,6,26,30,3,71.6
2011-06-30 00:00:00,558571,22197,POPCORN HOLDER,100,2011-06-30 14:46:00,0.72,17017.0,United Kingdom,2011,2,6,26,30,3,72.0
2011-06-30 00:00:00,558571,23084,RABBIT NIGHT LIGHT,48,2011-06-30 14:46:00,1.79,17017.0,United Kingdom,2011,2,6,26,30,3,85.92
2011-06-30 00:00:00,558632,22197,POPCORN HOLDER,36,2011-06-30 18:44:00,0.85,17930.0,United Kingdom,2011,2,6,26,30,3,30.599999999999998
2011-07-01 00:00:00,558684,23084,RABBIT NIGHT LIGHT,6,2011-07-01 11:29:00,2.08,14016.0,EIRE,2011,3,7,26,1,4,12.48
2011-07-01 00:00:00,558700,22197,POPCORN HOLDER,4,2011-07-01 12:33:00,0.85,17920.0,United Kingdom,2011,3,7,26,1,4,3.4
2011-07-01 00:00:00,558701,22197,POPCORN HOLDER,10,2011-07-01 12:34:00,0.85,16866.0,United Kingdom,2011,3,7,26,1,4,8.5
2011-07-01 00:00:00,558703,22197,POPCORN HOLDER,12,2011-07-01 12:47:00,0.85,13730.0,United Kingdom,2011,3,7,26,1,4,10.2
2011-07-03 00:00:00,558751,23084,RABBIT NIGHT LIGHT,3,2011-07-03 11:26:00,2.08,16009.0,United Kingdom,2011,3,7,26,3,6,6.24
2011-07-04 00:00:00,558812,22197,POPCORN HOLDER,24,2011-07-04 11:35:00,0.85,16265.0,United Kingdom,2011,3,7,27,4,0,20.4
2011-07-04 00:00:00,558813,23084,RABBIT NIGHT LIGHT,72,2011-07-04 11:42:00,1.79,12682.0,France,2011,3,7,27,4,0,128.88
2011-07-04 00:00:00,558861,22197,POPCORN HOLDER,12,2011-07-04 12:19:00,0.85,13373.0,United Kingdom,2011,3,7,27,4,0,10.2
2011-07-04 00:00:00,558878,22197,POPCORN HOLDER,4,2011-07-04 13:53:00,0.85,16385.0,United Kingdom,2011,3,7,27,4,0,3.4
2011-07-04 00:00:00,558900,22197,POPCORN HOLDER,5,2011-07-04 16:06:00,0.85,15349.0,United Kingdom,2011,3,7,27,4,0,4.25
2011-07-05 00:00:00,558924,22197,POPCORN HOLDER,100,2011-07-05 10:07:00,0.72,15785.0,United Kingdom,2011,3,7,27,5,1,72.0
2011-07-05 00:00:00,559028,22197,POPCORN HOLDER,12,2011-07-05 14:27:00,0.85,12839.0,United Kingdom,2011,3,7,27,5,1,10.2
2011-07-05 00:00:00,559032,22197,POPCORN HOLDER,100,2011-07-05 14:53:00,0.72,17511.0,United Kingdom,2011,3,7,27,5,1,72.0
2011-07-06 00:00:00,559061,22197,POPCORN HOLDER,4,2011-07-06 10:04:00,0.85,17220.0,United Kingdom,2011,3,7,27,6,2,3.4
2011-07-06 00:00:00,559064,22197,POPCORN HOLDER,12,2011-07-06 10:15:00,0.85,15673.0,United Kingdom,2011,3,7,27,6,2,10.2
2011-07-06 00:00:00,559120,23084,RABBIT NIGHT LIGHT,6,2011-07-06 12:18:00,2.08,16393.0,United Kingdom,2011,3,7,27,6,2,12.48
2011-07-06 00:00:00,559128,23084,RABBIT NIGHT LIGHT,5,2011-07-06 12:39:00,2.08,17238.0,United Kingdom,2011,3,7,27,6,2,10.4
2011-07-06 00:00:00,559133,23084,RABBIT NIGHT LIGHT,3,2011-07-06 13:13:00,2.08,17861.0,United Kingdom,2011,3,7,27,6,2,6.24
2011-07-06 00:00:00,559141,23084,RABBIT NIGHT LIGHT,7,2011-07-06 13:56:00,2.08,15311.0,United Kingdom,2011,3,7,27,6,2,14.56
2011-07-07 00:00:00,559202,22197,POPCORN HOLDER,12,2011-07-07 10:40:00,0.85,13583.0,United Kingdom,2011,3,7,27,7,3,10.2
2011-07-07 00:00:00,559308,22197,POPCORN HOLDER,12,2011-07-07 13:05:00,0.85,13158.0,United Kingdom,2011,3,7,27,7,3,10.2
2011-07-07 00:00:00,559350,22197,POPCORN HOLDER,24,2011-07-07 17:35:00,0.85,16842.0,United Kingdom,2011,3,7,27,7,3,20.4
2011-07-08 00:00:00,559366,22197,POPCORN HOLDER,24,2011-07-08 09:03:00,0.85,13102.0,United Kingdom,2011,3,7,27,8,4,20.4
2011-07-08 00:00:00,559418,22197,POPCORN HOLDER,12,2011-07-08 11:36:00,0.85,12681.0,France,2011,3,7,27,8,4,10.2
2011-07-08 00:00:00,559505,22197,POPCORN HOLDER,100,2011-07-08 15:16:00,0.72,16398.0,United Kingdom,2011,3,7,27,8,4,72.0
2011-07-08 00:00:00,559510,22197,POPCORN HOLDER,100,2011-07-08 15:29:00,0.72,14961.0,United Kingdom,2011,3,7,27,8,4,72.0
2011-07-10 00:00:00,559529,23084,RABBIT NIGHT LIGHT,10,2011-07-10 12:03:00,2.08,14808.0,United Kingdom,2011,3,7,27,10,6,20.8
2011-07-10 00:00:00,559536,22197,POPCORN HOLDER,15,2011-07-10 12:17:00,0.85,16283.0,United Kingdom,2011,3,7,27,10,6,12.75
2011-07-10 00:00:00,559542,23084,RABBIT NIGHT LIGHT,3,2011-07-10 13:32:00,2.08,17126.0,United Kingdom,2011,3,7,27,10,6,6.24
2011-07-10 00:00:00,559543,23084,RABBIT NIGHT LIGHT,1,2011-07-10 13:46:00,2.08,17126.0,United Kingdom,2011,3,7,27,10,6,2.08
2011-07-10 00:00:00,559549,22197,POPCORN HOLDER,4,2011-07-10 15:25:00,0.85,13230.0,United Kingdom,2011,3,7,27,10,6,3.4
2011-07-10 00:00:00,559550,22197,POPCORN HOLDER,10,2011-07-10 15:38:00,0.85,17757.0,United Kingdom,2011,3,7,27,10,6,8.5
2011-07-11 00:00:00,559665,22197,POPCORN HOLDER,4,2011-07-11 13:35:00,0.85,12556.0,Spain,2011,3,7,28,11,0,3.4
2011-07-11 00:00:00,559698,22197,POPCORN HOLDER,8,2011-07-11 17:07:00,0.85,17589.0,United Kingdom,2011,3,7,28,11,0,6.8
2011-07-12 00:00:00,559811,22197,POPCORN HOLDER,12,2011-07-12 15:22:00,0.85,13269.0,United Kingdom,2011,3,7,28,12,1,10.2
2011-07-12 00:00:00,559812,22197,POPCORN HOLDER,1,2011-07-12 15:29:00,0.85,15051.0,United Kingdom,2011,3,7,28,12,1,0.85
2011-07-13 00:00:00,559889,23084,RABBIT NIGHT LIGHT,120,2011-07-13 11:48:00,1.79,12678.0,France,2011,3,7,28,13,2,214.8
2011-07-13 00:00:00,559894,22197,POPCORN HOLDER,26,2011-07-13 12:06:00,0.85,14159.0,United Kingdom,2011,3,7,28,13,2,22.099999999999998
2011-07-14 00:00:00,560018,22197,POPCORN HOLDER,4,2011-07-14 12:52:00,0.85,15987.0,United Kingdom,2011,3,7,28,14,3,3.4
2011-07-14 00:00:00,560018,22197,POPCORN HOLDER,2,2011-07-14 12:52:00,0.85,15987.0,United Kingdom,2011,3,7,28,14,3,1.7
2011-07-14 00:00:00,560024,22197,POPCORN HOLDER,10,2011-07-14 13:00:00,0.85,15005.0,United Kingdom,2011,3,7,28,14,3,8.5
2011-07-14 00:00:00,560036,22197,POPCORN HOLDER,48,2011-07-14 13:51:00,0.85,14911.0,EIRE,2011,3,7,28,14,3,40.8
2011-07-14 00:00:00,560094,22197,POPCORN HOLDER,6,2011-07-14 17:13:00,0.85,18109.0,United Kingdom,2011,3,7,28,14,3,5.1
2011-07-15 00:00:00,560224,22197,POPCORN HOLDER,4,2011-07-15 16:06:00,0.85,14572.0,United Kingdom,2011,3,7,28,15,4,3.4
2011-07-17 00:00:00,560233,22197,POPCORN HOLDER,4,2011-07-17 11:10:00,0.85,16813.0,United Kingdom,2011,3,7,28,17,6,3.4
2011-07-17 00:00:00,560248,22197,POPCORN HOLDER,10,2011-07-17 12:24:00,0.85,16255.0,United Kingdom,2011,3,7,28,17,6,8.5
2011-07-18 00:00:00,560368,22197,POPCORN HOLDER,2,2011-07-18 12:25:00,0.85,17841.0,United Kingdom,2011,3,7,29,18,0,1.7
2011-07-18 00:00:00,560394,22197,POPCORN HOLDER,4,2011-07-18 13:35:00,0.85,14390.0,United Kingdom,2011,3,7,29,18,0,3.4
2011-07-18 00:00:00,560397,22197,POPCORN HOLDER,12,2011-07-18 14:04:00,0.85,17652.0,United Kingdom,2011,3,7,29,18,0,10.2
2011-07-18 00:00:00,560432,22197,POPCORN HOLDER,24,2011-07-18 15:39:00,0.85,13327.0,United Kingdom,2011,3,7,29,18,0,20.4
2011-07-19 00:00:00,560504,22197,POPCORN HOLDER,24,2011-07-19 11:47:00,0.85,13081.0,United Kingdom,2011,3,7,29,19,1,20.4
2011-07-19 00:00:00,560527,22197,POPCORN HOLDER,25,2011-07-19 11:57:00,0.85,15727.0,United Kingdom,2011,3,7,29,19,1,21.25
2011-07-19 00:00:00,560534,22197,POPCORN HOLDER,12,2011-07-19 12:10:00,0.85,14911.0,EIRE,2011,3,7,29,19,1,10.2
2011-07-20 00:00:00,560603,22197,POPCORN HOLDER,12,2011-07-20 08:59:00,0.85,18180.0,United Kingdom,2011,3,7,29,20,2,10.2
2011-07-20 00:00:00,560650,22197,POPCORN HOLDER,7,2011-07-20 11:38:00,0.85,15529.0,United Kingdom,2011,3,7,29,20,2,5.95
2011-07-20 00:00:00,560689,22197,POPCORN HOLDER,23,2011-07-20 11:55:00,0.85,15039.0,United Kingdom,2011,3,7,29,20,2,19.55
2011-07-20 00:00:00,560714,22197,POPCORN HOLDER,1,2011-07-20 13:10:00,0.85,14456.0,United Kingdom,2011,3,7,29,20,2,0.85
2011-07-20 00:00:00,560718,22197,POPCORN HOLDER,12,2011-07-20 13:30:00,0.85,17677.0,United Kingdom,2011,3,7,29,20,2,10.2
2011-07-20 00:00:00,560727,22197,POPCORN HOLDER,12,2011-07-20 14:33:00,0.85,13571.0,United Kingdom,2011,3,7,29,20,2,10.2
2011-07-21 00:00:00,560782,22197,POPCORN HOLDER,12,2011-07-21 10:10:00,0.85,14769.0,United Kingdom,2011,3,7,29,21,3,10.2
2011-07-21 00:00:00,560791,22197,POPCORN HOLDER,20,2011-07-21 10:30:00,0.85,14688.0,United Kingdom,2011,3,7,29,21,3,17.0
2011-07-21 00:00:00,560820,22197,POPCORN HOLDER,100,2011-07-21 10:59:00,0.72,17811.0,United Kingdom,2011,3,7,29,21,3,72.0
2011-07-21 00:00:00,560841,22197,POPCORN HOLDER,36,2011-07-21 12:25:00,0.72,14298.0,United Kingdom,2011,3,7,29,21,3,25.919999999999998
2011-07-22 00:00:00,561009,22197,POPCORN HOLDER,100,2011-07-22 16:03:00,0.72,15856.0,United Kingdom,2011,3,7,29,22,4,72.0
2011-07-24 00:00:00,561046,22197,POPCORN HOLDER,100,2011-07-24 12:33:00,0.72,16218.0,United Kingdom,2011,3,7,29,24,6,72.0
2011-07-24 00:00:00,561060,22197,POPCORN HOLDER,12,2011-07-24 13:30:00,0.85,17703.0,United Kingdom,2011,3,7,29,24,6,10.2
2011-07-24 00:00:00,561066,22197,POPCORN HOLDER,12,2011-07-24 14:21:00,0.85,16710.0,United Kingdom,2011,3,7,29,24,6,10.2
2011-07-24 00:00:00,561081,22197,POPCORN HOLDER,10,2011-07-24 16:15:00,0.85,13230.0,United Kingdom,2011,3,7,29,24,6,8.5
2011-07-25 00:00:00,561197,22197,POPCORN HOLDER,16,2011-07-25 14:35:00,0.85,16364.0,United Kingdom,2011,3,7,30,25,0,13.6
2011-07-25 00:00:00,561201,22197,POPCORN HOLDER,12,2011-07-25 15:08:00,0.85,14692.0,United Kingdom,2011,3,7,30,25,0,10.2
2011-07-26 00:00:00,561247,22197,POPCORN HOLDER,24,2011-07-26 11:38:00,0.85,16592.0,United Kingdom,2011,3,7,30,26,1,20.4
2011-07-27 00:00:00,561383,22197,POPCORN HOLDER,24,2011-07-27 08:35:00,0.85,13730.0,United Kingdom,2011,3,7,30,27,2,20.4
2011-07-27 00:00:00,561471,22197,POPCORN HOLDER,48,2011-07-27 13:14:00,0.85,14911.0,EIRE,2011,3,7,30,27,2,40.8
2011-07-28 00:00:00,561600,22197,POPCORN HOLDER,4,2011-07-28 11:29:00,0.85,15861.0,United Kingdom,2011,3,7,30,28,3,3.4
2011-07-28 00:00:00,561643,22197,POPCORN HOLDER,12,2011-07-28 15:04:00,0.85,15939.0,United Kingdom,2011,3,7,30,28,3,10.2
2011-07-29 00:00:00,561701,22197,POPCORN HOLDER,48,2011-07-29 10:41:00,0.85,13102.0,United Kingdom,2011,3,7,30,29,4,40.8
2011-07-29 00:00:00,561715,22197,POPCORN HOLDER,24,2011-07-29 12:03:00,0.85,13102.0,United Kingdom,2011,3,7,30,29,4,20.4
2011-07-29 00:00:00,561806,22197,POPCORN HOLDER,12,2011-07-29 14:55:00,0.85,12839.0,United Kingdom,2011,3,7,30,29,4,10.2
2011-07-31 00:00:00,561877,22197,POPCORN HOLDER,200,2011-07-31 12:16:00,0.72,16401.0,United Kingdom,2011,3,7,30,31,6,144.0
2011-07-31 00:00:00,561897,22197,POPCORN HOLDER,4,2011-07-31 15:24:00,0.85,17841.0,United Kingdom,2011,3,7,30,31,6,3.4
2011-08-01 00:00:00,561933,22197,POPCORN HOLDER,12,2011-08-01 12:56:00,0.85,12949.0,United Kingdom,2011,3,8,31,1,0,10.2
2011-08-01 00:00:00,561968,22197,POPCORN HOLDER,1,2011-08-01 13:29:00,0.85,16332.0,United Kingdom,2011,3,8,31,1,0,0.85
2011-08-01 00:00:00,561969,22197,POPCORN HOLDER,8,2011-08-01 13:31:00,0.85,17757.0,United Kingdom,2011,3,8,31,1,0,6.8
2011-08-02 00:00:00,562049,22197,POPCORN HOLDER,36,2011-08-02 11:33:00,0.85,14133.0,United Kingdom,2011,3,8,31,2,1,30.599999999999998
2011-08-03 00:00:00,562131,22197,POPCORN HOLDER,12,2011-08-03 09:30:00,0.85,18178.0,United Kingdom,2011,3,8,31,3,2,10.2
2011-08-03 00:00:00,562258,22197,POPCORN HOLDER,2,2011-08-03 15:28:00,0.85,16348.0,United Kingdom,2011,3,8,31,3,2,1.7
2011-08-04 00:00:00,562339,22197,POPCORN HOLDER,8,2011-08-04 11:59:00,0.85,13571.0,United Kingdom,2011,3,8,31,4,3,6.8
2011-08-04 00:00:00,562348,22197,POPCORN HOLDER,100,2011-08-04 12:36:00,0.72,17511.0,United Kingdom,2011,3,8,31,4,3,72.0
2011-08-04 00:00:00,562388,22197,POPCORN HOLDER,4,2011-08-04 15:52:00,0.85,18099.0,United Kingdom,2011,3,8,31,4,3,3.4
2011-08-04 00:00:00,562430,22197,POPCORN HOLDER,6,2011-08-04 17:26:00,0.85,18109.0,United Kingdom,2011,3,8,31,4,3,5.1
2011-08-04 00:00:00,562433,22197,POPCORN HOLDER,12,2011-08-04 17:40:00,0.85,17677.0,United Kingdom,2011,3,8,31,4,3,10.2
2011-08-04 00:00:00,562439,22197,POPCORN HOLDER,1900,2011-08-04 18:06:00,0.72,12931.0,United Kingdom,2011,3,8,31,4,3,1368.0
2011-08-05 00:00:00,562451,22197,POPCORN HOLDER,12,2011-08-05 09:25:00,0.85,15110.0,United Kingdom,2011,3,8,31,5,4,10.2
2011-08-05 00:00:00,562526,22197,POPCORN HOLDER,10,2011-08-05 13:46:00,0.85,16880.0,United Kingdom,2011,3,8,31,5,4,8.5
2011-08-05 00:00:00,562539,22197,POPCORN HOLDER,10,2011-08-05 15:30:00,0.85,17220.0,United Kingdom,2011,3,8,31,5,4,8.5
2011-08-05 00:00:00,562558,22197,POPCORN HOLDER,29,2011-08-05 16:43:00,0.85,13451.0,United Kingdom,2011,3,8,31,5,4,24.65
2011-08-08 00:00:00,562608,22197,POPCORN HOLDER,200,2011-08-08 11:45:00,0.72,15502.0,United Kingdom,2011,3,8,32,8,0,144.0
2011-08-08 00:00:00,562616,22197,POPCORN HOLDER,12,2011-08-08 12:28:00,0.85,14748.0,United Kingdom,2011,3,8,32,8,0,10.2
2011-08-08 00:00:00,562649,22197,POPCORN HOLDER,1,2011-08-08 13:11:00,0.85,14606.0,United Kingdom,2011,3,8,32,8,0,0.85
2011-08-08 00:00:00,562710,22197,POPCORN HOLDER,36,2011-08-08 14:37:00,0.72,14298.0,United Kingdom,2011,3,8,32,8,0,25.919999999999998
2011-08-10 00:00:00,562917,22197,POPCORN HOLDER,600,2011-08-10 13:43:00,0.72,17949.0,United Kingdom,2011,3,8,32,10,2,432.0
2011-08-11 00:00:00,562960,22197,POPCORN HOLDER,24,2011-08-11 10:22:00,0.85,14911.0,EIRE,2011,3,8,32,11,3,20.4
2011-08-11 00:00:00,563011,22197,POPCORN HOLDER,24,2011-08-11 12:00:00,0.85,16283.0,United Kingdom,2011,3,8,32,11,3,20.4
2011-08-11 00:00:00,563030,22197,POPCORN HOLDER,12,2011-08-11 14:36:00,0.85,14834.0,United Kingdom,2011,3,8,32,11,3,10.2
2011-08-11 00:00:00,563074,22197,POPCORN HOLDER,600,2011-08-11 15:58:00,0.72,12931.0,United Kingdom,2011,3,8,32,11,3,432.0
2011-08-12 00:00:00,563095,22197,POPCORN HOLDER,12,2011-08-12 09:04:00,0.85,13158.0,United Kingdom,2011,3,8,32,12,4,10.2
2011-08-12 00:00:00,563169,22197,POPCORN HOLDER,48,2011-08-12 12:42:00,0.85,14911.0,EIRE,2011,3,8,32,12,4,40.8
2011-08-14 00:00:00,563205,22197,POPCORN HOLDER,24,2011-08-14 12:03:00,0.85,14040.0,United Kingdom,2011,3,8,32,14,6,20.4
2011-08-15 00:00:00,563262,22197,POPCORN HOLDER,100,2011-08-15 12:44:00,0.72,15311.0,United Kingdom,2011,3,8,33,15,0,72.0
2011-08-16 00:00:00,563377,22197,POPCORN HOLDER,24,2011-08-16 10:44:00,0.85,15002.0,United Kingdom,2011,3,8,33,16,1,20.4
2011-08-17 00:00:00,563532,22197,POPCORN HOLDER,100,2011-08-17 11:04:00,0.72,17511.0,United Kingdom,2011,3,8,33,17,2,72.0
2011-08-17 00:00:00,563543,22197,POPCORN HOLDER,15,2011-08-17 12:06:00,0.85,15039.0,United Kingdom,2011,3,8,33,17,2,12.75
2011-08-17 00:00:00,563551,22197,POPCORN HOLDER,10,2011-08-17 13:04:00,0.85,17757.0,United Kingdom,2011,3,8,33,17,2,8.5
2011-08-17 00:00:00,563555,22197,POPCORN HOLDER,9,2011-08-17 13:21:00,0.85,16755.0,United Kingdom,2011,3,8,33,17,2,7.6499999999999995
2011-08-17 00:00:00,563557,22197,POPCORN HOLDER,24,2011-08-17 13:33:00,0.85,15786.0,United Kingdom,2011,3,8,33,17,2,20.4
2011-08-17 00:00:00,563578,22197,POPCORN HOLDER,24,2011-08-17 15:11:00,0.85,12949.0,United Kingdom,2011,3,8,33,17,2,20.4
2011-08-17 00:00:00,563584,22197,POPCORN HOLDER,12,2011-08-17 16:48:00,0.85,15122.0,United Kingdom,2011,3,8,33,17,2,10.2
2011-08-18 00:00:00,563613,22197,POPCORN HOLDER,24,2011-08-18 08:49:00,0.85,12688.0,Israel,2011,3,8,33,18,3,20.4
2011-08-18 00:00:00,563697,22197,POPCORN HOLDER,14,2011-08-18 13:44:00,0.85,16813.0,United Kingdom,2011,3,8,33,18,3,11.9
2011-08-19 00:00:00,563845,22197,POPCORN HOLDER,50,2011-08-19 14:39:00,0.85,12991.0,United Kingdom,2011,3,8,33,19,4,42.5
2011-08-19 00:00:00,563848,22197,POPCORN HOLDER,48,2011-08-19 14:57:00,0.85,14911.0,EIRE,2011,3,8,33,19,4,40.8
2011-08-21 00:00:00,563911,22197,POPCORN HOLDER,24,2011-08-21 12:39:00,0.85,16265.0,United Kingdom,2011,3,8,33,21,6,20.4
2011-08-21 00:00:00,563917,22197,POPCORN HOLDER,11,2011-08-21 13:46:00,0.85,14572.0,United Kingdom,2011,3,8,33,21,6,9.35
2011-08-21 00:00:00,563929,22197,POPCORN HOLDER,20,2011-08-21 15:35:00,0.85,15031.0,United Kingdom,2011,3,8,33,21,6,17.0
2011-08-22 00:00:00,563944,22197,POPCORN HOLDER,12,2011-08-22 10:08:00,0.85,17581.0,United Kingdom,2011,3,8,34,22,0,10.2
2011-08-22 00:00:00,564022,22197,POPCORN HOLDER,12,2011-08-22 12:10:00,0.85,13269.0,United Kingdom,2011,3,8,34,22,0,10.2
2011-08-22 00:00:00,564066,22197,POPCORN HOLDER,12,2011-08-22 15:05:00,0.85,17703.0,United Kingdom,2011,3,8,34,22,0,10.2
2011-08-23 00:00:00,564135,22197,POPCORN HOLDER,25,2011-08-23 11:12:00,0.85,16550.0,United Kingdom,2011,3,8,34,23,1,21.25
2011-08-23 00:00:00,564181,22197,POPCORN HOLDER,12,2011-08-23 14:53:00,0.85,13862.0,United Kingdom,2011,3,8,34,23,1,10.2
2011-08-23 00:00:00,564189,22197,POPCORN HOLDER,12,2011-08-23 15:34:00,0.85,14769.0,United Kingdom,2011,3,8,34,23,1,10.2
2011-08-24 00:00:00,564301,22197,POPCORN HOLDER,12,2011-08-24 11:54:00,0.85,14299.0,United Kingdom,2011,3,8,34,24,2,10.2
2011-08-24 00:00:00,564315,22197,POPCORN HOLDER,4,2011-08-24 13:07:00,0.85,14730.0,United Kingdom,2011,3,8,34,24,2,3.4
2011-08-24 00:00:00,564334,22197,POPCORN HOLDER,12,2011-08-24 14:19:00,0.85,15812.0,United Kingdom,2011,3,8,34,24,2,10.2
2011-08-24 00:00:00,564346,22197,POPCORN HOLDER,21,2011-08-24 14:54:00,0.85,15727.0,United Kingdom,2011,3,8,34,24,2,17.849999999999998
2011-08-24 00:00:00,564359,23084,RABBIT NIGHT LIGHT,4,2011-08-24 16:02:00,2.08,14056.0,United Kingdom,2011,3,8,34,24,2,8.32
2011-08-25 00:00:00,564436,22197,POPCORN HOLDER,1,2011-08-25 12:06:00,0.85,17841.0,United Kingdom,2011,3,8,34,25,3,0.85
2011-08-25 00:00:00,564479,22197,POPCORN HOLDER,12,2011-08-25 13:12:00,0.85,12682.0,France,2011,3,8,34,25,3,10.2
2011-08-25 00:00:00,564507,22197,POPCORN HOLDER,12,2011-08-25 14:34:00,0.85,15513.0,United Kingdom,2011,3,8,34,25,3,10.2
2011-08-25 00:00:00,564536,22197,POPCORN HOLDER,5,2011-08-25 15:12:00,0.85,13159.0,United Kingdom,2011,3,8,34,25,3,4.25
2011-08-25 00:00:00,564555,22197,POPCORN HOLDER,4,2011-08-25 19:45:00,0.85,12748.0,United Kingdom,2011,3,8,34,25,3,3.4
2011-08-26 00:00:00,564565,22197,POPCORN HOLDER,12,2011-08-26 10:50:00,0.85,14911.0,EIRE,2011,3,8,34,26,4,10.2
2011-08-26 00:00:00,564583,22197,POPCORN HOLDER,600,2011-08-26 11:24:00,0.72,17949.0,United Kingdom,2011,3,8,34,26,4,432.0
2011-08-26 00:00:00,564652,23084,RABBIT NIGHT LIGHT,480,2011-08-26 14:20:00,2.08,14646.0,Netherlands,2011,3,8,34,26,4,998.4000000000001
2011-08-28 00:00:00,564712,23084,RABBIT NIGHT LIGHT,96,2011-08-28 10:40:00,1.79,15611.0,United Kingdom,2011,3,8,34,28,6,171.84
2011-08-28 00:00:00,564717,23084,RABBIT NIGHT LIGHT,48,2011-08-28 11:19:00,1.79,15669.0,United Kingdom,2011,3,8,34,28,6,85.92
2011-08-28 00:00:00,564723,23084,RABBIT NIGHT LIGHT,6,2011-08-28 12:11:00,2.08,16168.0,United Kingdom,2011,3,8,34,28,6,12.48
2011-08-28 00:00:00,564726,23084,RABBIT NIGHT LIGHT,4,2011-08-28 12:29:00,2.08,18077.0,United Kingdom,2011,3,8,34,28,6,8.32
2011-08-28 00:00:00,564727,23084,RABBIT NIGHT LIGHT,2,2011-08-28 12:31:00,2.08,16686.0,United Kingdom,2011,3,8,34,28,6,4.16
2011-08-28 00:00:00,564728,23084,RABBIT NIGHT LIGHT,48,2011-08-28 12:43:00,1.79,13199.0,United Kingdom,2011,3,8,34,28,6,85.92
